,file_name,x_off_pix,error_pix,y_off_pix
1228,V1432_Aql-1229.fit,49.95,0.14139891224314752,-3.21
1229,V1432_Aql-1230.fit,49.84,0.13841224472967878,-3.2800000000000002
1230,V1432_Aql-1231.fit,49.83,0.13384136666668994,-3.42
1231,V1432_Aql-1232.fit,49.75,0.13008461477178562,-3.55
1232,V1432_Aql-1233.fit,49.75,0.1291823219296568,-3.68
1233,V1432_Aql-1234.fit,49.8,0.12874879665722908,-3.84
1234,V1432_Aql-1235.fit,49.82,0.12761837658833583,-3.79
1235,V1432_Aql-1236.fit,49.65,0.12794218679967478,-3.71
1236,V1432_Aql-1237.fit,49.52,0.1315687472087988,-3.67
1237,V1432_Aql-1238.fit,49.63,0.12919830248348219,-3.7
1238,V1432_Aql-1239.fit,49.66,0.13113735186397882,-3.66
1239,V1432_Aql-1240.fit,49.73,0.12410354614982255,-3.75
1240,V1432_Aql-1241.fit,49.75,0.12710363480906006,-3.69
1241,V1432_Aql-1242.fit,49.78,0.12580997198975605,-3.75
1242,V1432_Aql-1243.fit,49.88,0.12956217101519182,-3.7
1243,V1432_Aql-1244.fit,50.02,0.13305392785764736,-3.55
1244,V1432_Aql-1245.fit,50.14,0.1324137457211305,-3.63
1245,V1432_Aql-1246.fit,50.26,0.13225738323155448,-3.74
1246,V1432_Aql-1247.fit,50.5,0.13154759560990897,-3.58
1247,V1432_Aql-1248.fit,50.68,0.1288768266949573,-3.49
1248,V1432_Aql-1249.fit,50.77,0.12791058964542792,-3.5300000000000002
1249,V1432_Aql-1250.fit,50.81,0.12570859006624435,-3.61
1250,V1432_Aql-1251.fit,50.76,0.12930866917642064,-3.43
1251,V1432_Aql-1252.fit,50.66,0.12696054083135885,-3.74
1252,V1432_Aql-1253.fit,50.59,0.12969987732862748,-3.87
1253,V1432_Aql-1254.fit,50.35,0.1340907791182896,-3.88
1254,V1432_Aql-1255.fit,50.36,0.1329261166880644,-4.07
1255,V1432_Aql-1256.fit,50.44,0.13199402002808963,-4.03
1256,V1432_Aql-1257.fit,50.32,0.13346273841636003,-4.06
1257,V1432_Aql-1258.fit,50.25,0.1320656866803905,-4.07
1258,V1432_Aql-1259.fit,50.22,0.13355948021060665,-4.27
1259,V1432_Aql-1260.fit,50.42,0.12885891515768633,-4.25
1260,V1432_Aql-1261.fit,50.32,0.13146429383662994,-4.24
1261,V1432_Aql-1262.fit,50.37,0.13184215750962097,-4.33
1262,V1432_Aql-1263.fit,50.46,0.1299965335268875,-4.2
1263,V1432_Aql-1264.fit,50.48,0.1308419438250923,-4.23
1264,V1432_Aql-1265.fit,50.65,0.12876041087048942,-4.43
1265,V1432_Aql-1266.fit,50.77,0.12826643435943527,-4.45
1266,V1432_Aql-1267.fit,50.94,0.13058992331360236,-4.53
1267,V1432_Aql-1268.fit,51.12,0.13342671513973062,-4.37
1268,V1432_Aql-1269.fit,51.31,0.13243526737516384,-4.33
1269,V1432_Aql-1270.fit,51.39,0.12924073559947408,-4.18
1270,V1432_Aql-1271.fit,51.51,0.12946642967524324,-4.25
1271,V1432_Aql-1272.fit,51.56,0.13086633379437804,-4.13
1272,V1432_Aql-1273.fit,51.55,0.13224928130900093,-4.02
1273,V1432_Aql-1274.fit,51.49,0.13112313572412343,-4.08
1274,V1432_Aql-1275.fit,51.35,0.12922466788727988,-4.29
1275,V1432_Aql-1276.fit,50.91,0.12659943769518545,-4.65
1276,V1432_Aql-1277.fit,50.72,0.1261540258552766,-4.9
1277,V1432_Aql-1278.fit,50.54,0.13200459454344415,-5.14
1278,V1432_Aql-1279.fit,50.48,0.1287557706859612,-5.51
1279,V1432_Aql-1280.fit,50.55,0.12943168417072534,-5.61
1280,V1432_Aql-1281.fit,50.71,0.1270765294384171,-5.57
1281,V1432_Aql-1282.fit,50.71,0.1345247540923185,-5.24
1282,V1432_Aql-1283.fit,50.82,0.13456371902169445,-5.25
1283,V1432_Aql-1284.fit,50.91,0.1381403210006191,-5.3
1284,V1432_Aql-1285.fit,51.0,0.1355227556367643,-5.25
1285,V1432_Aql-1286.fit,51.16,0.13461165975251857,-5.25
1286,V1432_Aql-1287.fit,51.32,0.13259995804095667,-5.13
1287,V1432_Aql-1288.fit,51.55,0.13011750236894726,-5.17
1288,V1432_Aql-1289.fit,51.72,0.13348149174788876,-5.29
1289,V1432_Aql-1290.fit,51.74,0.13518847459804892,-5.19
1290,V1432_Aql-1291.fit,51.8,0.13652751224221604,-5.19
1291,V1432_Aql-1292.fit,52.05,0.13518054029941481,-5.16
1292,V1432_Aql-1293.fit,52.06,0.13507011102512567,-5.2
1293,V1432_Aql-1294.fit,51.89,0.13730133415284493,-5.21
1294,V1432_Aql-1295.fit,51.87,0.13322773007524621,-5.4
1295,V1432_Aql-1296.fit,51.79,0.12736693807874977,-5.64
1296,V1432_Aql-1297.fit,51.9,0.12931523922829066,-5.61
1297,V1432_Aql-1298.fit,51.75,0.1324971283399968,-5.29
1298,V1432_Aql-1299.fit,51.74,0.13061721756018782,-5.4
1299,V1432_Aql-1300.fit,51.73,0.12973335670305763,-5.53
1300,V1432_Aql-1301.fit,51.64,0.12921882845845975,-5.7
1301,V1432_Aql-1302.fit,51.69,0.12785438784969544,-5.72
1302,V1432_Aql-1303.fit,51.67,0.12818410712931705,-5.86
1303,V1432_Aql-1304.fit,51.82,0.13100659592091973,-5.87
1304,V1432_Aql-1305.fit,52.23,0.135631659769395,-5.98
1305,V1432_Aql-1306.fit,52.5,0.1309672596699443,-6.01
1306,V1432_Aql-1307.fit,52.63,0.13415553515188097,-6.04
1307,V1432_Aql-1308.fit,52.81,0.13064522570708506,-6.02
1308,V1432_Aql-1309.fit,53.01,0.13350801873039425,-5.79
1309,V1432_Aql-1310.fit,53.05,0.13562651547325125,-5.83
1310,V1432_Aql-1311.fit,53.03,0.1370995711462958,-5.92
1311,V1432_Aql-1312.fit,52.79,0.13503362984822925,-5.97
1312,V1432_Aql-1313.fit,52.84,0.13429101502484034,-6.66
1313,V1432_Aql-1314.fit,52.85,0.13831981055542905,-6.16
1314,V1432_Aql-1315.fit,52.68,0.1348279589898116,-6.2
1315,V1432_Aql-1316.fit,52.81,0.13641145103993224,-6.27
1316,V1432_Aql-1317.fit,52.83,0.13066581429212648,-5.88
1317,V1432_Aql-1318.fit,52.8,0.12372118590426784,-5.79
1318,V1432_Aql-1319.fit,52.69,0.12207401202710978,-5.79
1319,V1432_Aql-1320.fit,52.73,0.1272263798157953,-5.86
1320,V1432_Aql-1321.fit,52.64,0.12776160515684248,-5.93
1321,V1432_Aql-1322.fit,52.49,0.12913920571504658,-5.79
1322,V1432_Aql-1323.fit,52.59,0.12793232144922906,-5.9
1323,V1432_Aql-1324.fit,52.47,0.131120086022811,-6.02
1324,V1432_Aql-1325.fit,52.43,0.13164967936036087,-6.08
1325,V1432_Aql-1326.fit,52.3,0.1287711480937534,-6.24
1326,V1432_Aql-1327.fit,52.12,0.13227132238475625,-6.35
1327,V1432_Aql-1328.fit,52.17,0.12831919126683003,-6.47
1328,V1432_Aql-1329.fit,52.41,0.12735299794529364,-6.18
1329,V1432_Aql-1330.fit,52.53,0.12909042164418547,-6.29
1330,V1432_Aql-1331.fit,52.62,0.13256255472391432,-6.2
1331,V1432_Aql-1332.fit,52.82,0.13045862853856094,-6.48
1332,V1432_Aql-1333.fit,52.85,0.12572109468517184,-6.6
1333,V1432_Aql-1334.fit,52.91,0.12402432458079168,-6.81
1334,V1432_Aql-1335.fit,53.14,0.12975215494164435,-6.74
1335,V1432_Aql-1336.fit,53.06,0.12692201423825705,-6.68
1336,V1432_Aql-1337.fit,52.92,0.13019078919863106,-6.6
1337,V1432_Aql-1338.fit,53.19,0.1278684629587722,-6.5
1338,V1432_Aql-1339.fit,53.2,0.12814000111782115,-6.61
1339,V1432_Aql-1340.fit,53.42,0.12728141966090759,-6.46
1340,V1432_Aql-1341.fit,53.62,0.13036131534119175,-6.35
1341,V1432_Aql-1342.fit,53.65,0.12913024997145645,-6.4
1342,V1432_Aql-1343.fit,53.68,0.13154730633873507,-6.33
1343,V1432_Aql-1344.fit,53.47,0.12935457254976995,-6.34
1344,V1432_Aql-1345.fit,53.69,0.12833831131300505,-6.49
1345,V1432_Aql-1346.fit,53.79,0.13107418805167603,-6.36
1346,V1432_Aql-1347.fit,53.76,0.12727885642541975,-6.38
1347,V1432_Aql-1348.fit,53.95,0.13031969820613784,-6.41
1348,V1432_Aql-1349.fit,54.34,0.12506467316085407,-6.46
1349,V1432_Aql-1350.fit,54.55,0.1261834583053677,-6.36
1350,V1432_Aql-1351.fit,54.14,0.13067709201340202,-6.3
1351,V1432_Aql-1352.fit,53.84,0.1204559447070394,-6.79
1352,V1432_Aql-1353.fit,53.96,0.12688829986861802,-6.78
1353,V1432_Aql-1354.fit,53.91,0.1260556220254447,-6.65
1354,V1432_Aql-1355.fit,54.24,0.13052903960089524,-6.84
1355,V1432_Aql-1356.fit,54.1,0.12841784882985538,-6.66
1356,V1432_Aql-1357.fit,54.39,0.12749621613134227,-6.6
1357,V1432_Aql-1358.fit,54.29,0.12810011429797563,-6.47
1358,V1432_Aql-1359.fit,54.58,0.12431529082109644,-6.41
1359,V1432_Aql-1360.fit,54.84,0.12798016062755463,-6.61
1360,V1432_Aql-1361.fit,54.9,0.1272261903192097,-6.72
1361,V1432_Aql-1362.fit,55.22,0.1294058790634051,-6.52
1362,V1432_Aql-1363.fit,55.55,0.1319475871161939,-6.13
1363,V1432_Aql-1364.fit,55.62,0.13110574167041258,-6.25
1364,V1432_Aql-1365.fit,55.59,0.13125623740626416,-6.27
1365,V1432_Aql-1366.fit,55.74,0.13170615408765401,-6.34
1366,V1432_Aql-1367.fit,55.75,0.13086548996518677,-6.41
1367,V1432_Aql-1368.fit,55.86,0.12910887515781858,-6.49
1368,V1432_Aql-1369.fit,55.98,0.13257156988062396,-6.41
1369,V1432_Aql-1370.fit,55.95,0.1320377367381153,-6.62
1370,V1432_Aql-1371.fit,55.77,0.12323873133099836,-6.63
1371,V1432_Aql-1372.fit,55.81,0.13177476566837032,-6.94
1372,V1432_Aql-1373.fit,55.64,0.1271437601237904,-6.87
1373,V1432_Aql-1374.fit,55.75,0.12533999231886242,-6.81
1374,V1432_Aql-1375.fit,55.98,0.13003247354465736,-6.77
1375,V1432_Aql-1376.fit,56.35,0.13212769181965942,-6.88
1376,V1432_Aql-1377.fit,56.26,0.13459074454797174,-6.92
1377,V1432_Aql-1378.fit,56.1,0.13212209692958654,-7.08
1378,V1432_Aql-1379.fit,56.26,0.13169380010861675,-7.3
1379,V1432_Aql-1380.fit,56.24,0.13120146579011543,-7.18
1380,V1432_Aql-1381.fit,56.02,0.1328310612155716,-7.12
1381,V1432_Aql-1382.fit,56.23,0.13002298353925024,-7.13
1382,V1432_Aql-1383.fit,56.13,0.1313701697648026,-7.33
1383,V1432_Aql-1384.fit,56.38,0.12680244847144834,-7.35
1384,V1432_Aql-1385.fit,56.48,0.12885312291323311,-7.36
1385,V1432_Aql-1386.fit,56.32,0.12652482275017843,-7.67
1386,V1432_Aql-1387.fit,56.4,0.1256227222032942,-7.68
1387,V1432_Aql-1388.fit,56.58,0.1237842683998891,-7.48
1388,V1432_Aql-1389.fit,56.67,0.13184433670134849,-7.7
1389,V1432_Aql-1390.fit,56.74,0.12467698762148786,-7.47
1390,V1432_Aql-1391.fit,56.8,0.12700564118682892,-7.62
1391,V1432_Aql-1392.fit,56.69,0.12700020081585928,-7.72
1392,V1432_Aql-1393.fit,56.46,0.12977098357971495,-7.95
1393,V1432_Aql-1394.fit,56.11,0.13429017224252146,-7.86
1394,V1432_Aql-1395.fit,55.79,0.13432794835330286,-8.06
1395,V1432_Aql-1396.fit,55.8,0.13137800866813457,-8.07
1396,V1432_Aql-1397.fit,56.08,0.1324605238264108,-8.34
1397,V1432_Aql-1398.fit,56.06,0.12813529928251338,-8.59
1398,V1432_Aql-1399.fit,56.0,0.1298633037875222,-8.41
1399,V1432_Aql-1400.fit,55.94,0.12706954676645382,-8.64
1400,V1432_Aql-1401.fit,56.03,0.13003444198053124,-8.65
1401,V1432_Aql-1402.fit,55.94,0.1302252485637988,-8.88
1402,V1432_Aql-1403.fit,55.98,0.12941327399097308,-8.73
1403,V1432_Aql-1404.fit,55.93,0.1301394585940988,-8.46
1404,V1432_Aql-1405.fit,55.89,0.13115471808837723,-8.53
1405,V1432_Aql-1406.fit,56.43,0.12787171039702772,-8.85
1406,V1432_Aql-1407.fit,56.43,0.13142831050058223,-8.92
1407,V1432_Aql-1408.fit,56.3,0.1272014349219108,-9.0
1408,V1432_Aql-1409.fit,56.35,0.12851993155516206,-9.15
1409,V1432_Aql-1410.fit,55.99,0.13189364239810442,-9.12
1410,V1432_Aql-1411.fit,56.09,0.13183861176653755,-9.13
1411,V1432_Aql-1412.fit,55.94,0.13612263138135136,-9.32
1412,V1432_Aql-1413.fit,56.22,0.13153463289513778,-9.42
1413,V1432_Aql-1414.fit,56.13,0.1281389592113831,-9.51
1414,V1432_Aql-1415.fit,56.39,0.12917907114375507,-9.86
1415,V1432_Aql-1416.fit,56.55,0.12608788467848991,-9.89
1416,V1432_Aql-1417.fit,56.9,0.13112607506954274,-9.55
1417,V1432_Aql-1418.fit,57.35,0.13166243328612195,-9.19
1418,V1432_Aql-1419.fit,57.82,0.1310726504791053,-9.08
1419,V1432_Aql-1420.fit,57.77,0.12869647278824614,-8.97
1420,V1432_Aql-1421.fit,57.56,0.12850120308030466,-8.95
1421,V1432_Aql-1422.fit,57.36,0.13489941518556334,-9.08
1422,V1432_Aql-1423.fit,57.3,0.13080112066945807,-9.38
1423,V1432_Aql-1424.fit,56.95,0.12997993310820344,-9.75
1424,V1432_Aql-1425.fit,56.69,0.12458624019831824,-9.8
1425,V1432_Aql-1426.fit,56.58,0.12239297027345754,-9.87
1426,V1432_Aql-1427.fit,56.51,0.1264401440987416,-9.96
1427,V1432_Aql-1428.fit,56.4,0.13273364119662878,-9.97
1428,V1432_Aql-1429.fit,56.51,0.13150847639560287,-9.96
1429,V1432_Aql-1430.fit,56.32,0.13110736655978084,-9.79
1430,V1432_Aql-1431.fit,56.4,0.13268291516679004,-9.84
1431,V1432_Aql-1432.fit,56.42,0.13078066355545986,-9.99
1432,V1432_Aql-1433.fit,56.39,0.13024874767691558,-9.91
1433,V1432_Aql-1434.fit,56.74,0.13129396491718445,-9.79
1434,V1432_Aql-1435.fit,56.79,0.12901510091484966,-9.84
1435,V1432_Aql-1436.fit,57.18,0.13045222357755443,-9.7
1436,V1432_Aql-1437.fit,57.32,0.13019545522888837,-9.48
1437,V1432_Aql-1438.fit,57.35,0.13045784819465478,-9.37
1438,V1432_Aql-1439.fit,57.39,0.13128506974488188,-9.22
1439,V1432_Aql-1440.fit,57.77,0.13646612966953442,-9.35
1440,V1432_Aql-1441.fit,57.77,0.1306935723087763,-9.39
1441,V1432_Aql-1442.fit,57.64,0.13296336339609974,-9.32
1442,V1432_Aql-1443.fit,57.52,0.12961295357044478,-9.18
1443,V1432_Aql-1444.fit,57.52,0.1343035718594646,-9.05
1444,V1432_Aql-1445.fit,57.51,0.13330985899637385,-9.21
1445,V1432_Aql-1446.fit,57.3,0.1275206412200494,-9.65
1446,V1432_Aql-1447.fit,57.08,0.13106575472927037,-9.73
1447,V1432_Aql-1448.fit,56.74,0.13234286695259143,-9.94
1448,V1432_Aql-1449.fit,56.63,0.13591965559033764,-10.01
1449,V1432_Aql-1450.fit,56.65,0.1354566333868209,-10.08
1450,V1432_Aql-1451.fit,56.81,0.1328182834757427,-10.16
1451,V1432_Aql-1452.fit,57.33,0.13262565977882992,-9.96
1452,V1432_Aql-1453.fit,57.19,0.13520158180871966,-10.05
1453,V1432_Aql-1454.fit,57.34,0.13012807699905957,-9.98
1454,V1432_Aql-1455.fit,57.49,0.13087510180694106,-9.95
1455,V1432_Aql-1456.fit,57.47,0.12888072126130115,-9.77
1456,V1432_Aql-1457.fit,57.24,0.12799624217996527,-9.58
1457,V1432_Aql-1458.fit,56.81,0.13026237367613816,-9.81
1458,V1432_Aql-1459.fit,56.43,0.1294779488499603,-9.99
1459,V1432_Aql-1460.fit,56.03,0.1359817662622868,-10.19
1460,V1432_Aql-1461.fit,55.7,0.12184712075407665,-10.53
1461,V1432_Aql-1462.fit,55.44,0.1297452710218228,-11.14
1462,V1432_Aql-1463.fit,55.0,0.13076883051882904,-11.42
1463,V1432_Aql-1464.fit,55.06,0.12840175326389433,-11.52
1464,V1432_Aql-1465.fit,54.94,0.13008330569938645,-11.31
1465,V1432_Aql-1466.fit,54.81,0.12936389074922902,-11.37
1466,V1432_Aql-1467.fit,54.43,0.12712766315379653,-11.06
1467,V1432_Aql-1468.fit,53.96,0.1338623805614666,-11.18
1468,V1432_Aql-1469.fit,53.73,0.12207416655388692,-11.62
1469,V1432_Aql-1470.fit,53.51,0.12633688929598155,-11.65
1470,V1432_Aql-1471.fit,53.7,0.12338504405731182,-11.66
1471,V1432_Aql-1472.fit,53.79,0.1281351119690694,-11.7
1472,V1432_Aql-1473.fit,54.2,0.12634015099024154,-11.54
1473,V1432_Aql-1474.fit,54.52,0.1271204884835502,-11.29
1474,V1432_Aql-1475.fit,54.74,0.12648829744243112,-11.37
1475,V1432_Aql-1476.fit,54.71,0.12633317226720453,-11.52
1476,V1432_Aql-1477.fit,54.47,0.1273477905170077,-11.31
1477,V1432_Aql-1478.fit,54.35,0.12800532672065604,-11.22
1478,V1432_Aql-1479.fit,54.34,0.12537291797937092,-11.27
1479,V1432_Aql-1480.fit,54.24,0.12665605651019768,-11.66
1480,V1432_Aql-1481.fit,54.28,0.1262674123520342,-11.5
1481,V1432_Aql-1482.fit,54.14,0.1276332563687958,-11.53
1482,V1432_Aql-1483.fit,54.24,0.12646130316271806,-11.47
1483,V1432_Aql-1484.fit,54.27,0.12641298917242896,-11.44
1484,V1432_Aql-1485.fit,54.06,0.13316814360602192,-11.28
1485,V1432_Aql-1486.fit,53.73,0.1238849209510382,-11.52
1486,V1432_Aql-1487.fit,53.34,0.12826912154390618,-11.8
1487,V1432_Aql-1488.fit,53.34,0.12957911172939252,-11.94
1488,V1432_Aql-1489.fit,53.26,0.1284628455171242,-12.03
1489,V1432_Aql-1490.fit,52.8,0.1354433421515462,-12.12
1490,V1432_Aql-1491.fit,52.73,0.13182916088529686,-12.05
1491,V1432_Aql-1492.fit,52.49,0.12801861920245391,-12.16
1492,V1432_Aql-1493.fit,52.59,0.12863540295296322,-12.23
1493,V1432_Aql-1494.fit,52.24,0.12867930350990722,-12.33
1494,V1432_Aql-1495.fit,52.36,0.12601653010657238,-12.39
1495,V1432_Aql-1496.fit,52.53,0.12269203154299448,-12.36
1496,V1432_Aql-1497.fit,52.71,0.12283201363107475,-12.46
1497,V1432_Aql-1498.fit,52.83,0.13356403698432398,-12.23
1498,V1432_Aql-1499.fit,52.81,0.13005964215756508,-12.12
1499,V1432_Aql-1500.fit,52.47,0.12483292127250678,-12.26
1500,V1432_Aql-1501.fit,52.26,0.12863369261683252,-12.73
1501,V1432_Aql-1502.fit,52.3,0.12834053023748349,-12.69
1502,V1432_Aql-1503.fit,52.2,0.12759719489523394,-12.6
1503,V1432_Aql-1504.fit,52.21,0.12498752154706412,-12.68
1504,V1432_Aql-1505.fit,52.15,0.12824947863846448,-12.63
1505,V1432_Aql-1506.fit,51.93,0.13038093008226426,-12.9
1506,V1432_Aql-1507.fit,52.29,0.13090699767561814,-12.83
1507,V1432_Aql-1508.fit,52.09,0.13032281384790664,-12.93
1508,V1432_Aql-1509.fit,51.87,0.12523430753259537,-12.77
1509,V1432_Aql-1510.fit,51.67,0.12477342975653989,-12.87
1510,V1432_Aql-1511.fit,51.78,0.12991666486463074,-13.0
1511,V1432_Aql-1512.fit,51.56,0.1316275461118482,-13.02
1512,V1432_Aql-1513.fit,51.68,0.13594390805161716,-13.03
1513,V1432_Aql-1514.fit,51.92,0.13346083246793333,-13.13
1514,V1432_Aql-1515.fit,51.85,0.13437075802962883,-13.14
1515,V1432_Aql-1516.fit,51.69,0.1232561106136213,-12.82
1516,V1432_Aql-1517.fit,51.31,0.13185174019686544,-12.82
1517,V1432_Aql-1518.fit,51.23,0.1332080250057409,-12.89
1518,V1432_Aql-1519.fit,50.88,0.13390926960915286,-13.03
1519,V1432_Aql-1520.fit,50.81,0.12868685574104127,-13.38
1520,V1432_Aql-1521.fit,50.79,0.13265753551472534,-13.6
1521,V1432_Aql-1522.fit,50.57,0.1265039880871297,-13.56
1522,V1432_Aql-1523.fit,50.42,0.12808271844940086,-13.27
1523,V1432_Aql-1524.fit,50.0,0.13389775105014073,-13.24
1524,V1432_Aql-1525.fit,50.31,0.12606377327168589,-13.41
1525,V1432_Aql-1526.fit,50.22,0.13007591180205016,-13.47
1526,V1432_Aql-1527.fit,49.93,0.12994365416599096,-13.4
1527,V1432_Aql-1528.fit,50.06,0.12828410877195595,-13.52
1528,V1432_Aql-1529.fit,49.87,0.13101569735363436,-13.6
1529,V1432_Aql-1530.fit,49.59,0.13051983712278362,-13.76
1530,V1432_Aql-1531.fit,49.2,0.12837680299916232,-14.18
1531,V1432_Aql-1532.fit,49.06,0.12876999171734624,-14.31
1532,V1432_Aql-1533.fit,48.88,0.12929667639527806,-14.32
1533,V1432_Aql-1534.fit,48.85,0.12594870094843572,-14.57
1534,V1432_Aql-1535.fit,48.74,0.12294174790127772,-14.7
1535,V1432_Aql-1536.fit,48.68,0.12278370421551683,-14.58
1536,V1432_Aql-1537.fit,48.77,0.12463312592935939,-14.61
1537,V1432_Aql-1538.fit,49.11,0.1329888869929007,-14.17
1538,V1432_Aql-1539.fit,49.0,0.13102900677916493,-14.13
1539,V1432_Aql-1540.fit,49.11,0.13296496417910839,-14.3
1540,V1432_Aql-1541.fit,48.96,0.1278208149131788,-14.42
1541,V1432_Aql-1542.fit,49.18,0.12893903976567922,-14.24
1542,V1432_Aql-1543.fit,49.61,0.12675176448878736,-14.33
1543,V1432_Aql-1544.fit,49.82,0.12808297398293506,-14.4
1544,V1432_Aql-1545.fit,49.9,0.13056353205445181,-14.21
1545,V1432_Aql-1546.fit,49.86,0.12997161434530186,-14.44
1546,V1432_Aql-1547.fit,49.85,0.12519489538464262,-14.42
1547,V1432_Aql-1548.fit,49.69,0.1222658521461395,-14.69
1548,V1432_Aql-1549.fit,49.61,0.12402986452368449,-14.95
1549,V1432_Aql-1550.fit,49.75,0.1267103960121745,-14.79
1550,V1432_Aql-1551.fit,49.82,0.12271758295211183,-14.79
1551,V1432_Aql-1552.fit,49.84,0.12607751554545557,-14.65
1552,V1432_Aql-1553.fit,49.97,0.1278370066146819,-14.78
1553,V1432_Aql-1554.fit,50.36,0.1245706421627192,-14.45
1554,V1432_Aql-1555.fit,50.92,0.12899408565872333,-14.5
1555,V1432_Aql-1556.fit,51.02,0.1293235258199687,-13.99
1556,V1432_Aql-1557.fit,51.19,0.13075441253770653,-14.0
1557,V1432_Aql-1558.fit,50.88,0.13067207930797486,-14.29
1558,V1432_Aql-1559.fit,50.72,0.125034581057668,-14.56
1559,V1432_Aql-1560.fit,50.73,0.1237821492000588,-14.75
1560,V1432_Aql-1561.fit,50.62,0.1242336061828561,-14.82
1561,V1432_Aql-1562.fit,50.59,0.1311846947097321,-15.03
1562,V1432_Aql-1563.fit,50.43,0.12988591142375228,-15.01
1563,V1432_Aql-1564.fit,50.48,0.12658262669649084,-14.94
1564,V1432_Aql-1565.fit,50.36,0.12829688489900049,-14.78
1565,V1432_Aql-1566.fit,50.29,0.13231654040269689,-14.94
1566,V1432_Aql-1567.fit,50.23,0.13402045445597052,-15.07
1567,V1432_Aql-1568.fit,50.29,0.13400976926002353,-15.12
1568,V1432_Aql-1569.fit,50.32,0.12598273345482505,-15.22
1569,V1432_Aql-1570.fit,50.31,0.13689340727278254,-15.01
1570,V1432_Aql-1571.fit,50.22,0.1309952111795752,-15.07
1571,V1432_Aql-1572.fit,50.09,0.12625792429491697,-15.72
1572,V1432_Aql-1573.fit,49.91,0.13164947629970894,-15.32
1573,V1432_Aql-1574.fit,49.98,0.13071599476399687,-15.36
1574,V1432_Aql-1575.fit,49.92,0.13083743925448413,-15.4
1575,V1432_Aql-1576.fit,50.01,0.13057849564695778,-15.41
1576,V1432_Aql-1577.fit,50.13,0.12638525847825535,-15.66
1577,V1432_Aql-1578.fit,49.96,0.1279756240552524,-15.72
1578,V1432_Aql-1579.fit,49.68,0.1251584107658512,-15.68
1579,V1432_Aql-1580.fit,49.81,0.1308223804454433,-15.78
1580,V1432_Aql-1581.fit,49.36,0.13189136500100707,-15.86
1581,V1432_Aql-1582.fit,49.16,0.13034460954763566,-15.85
1582,V1432_Aql-1583.fit,49.18,0.1314762815047016,-15.91
1583,V1432_Aql-1584.fit,49.37,0.13019511538780193,-15.65
1584,V1432_Aql-1585.fit,49.05,0.12922098151036643,-15.52
1585,V1432_Aql-1586.fit,49.07,0.13054935489624334,-15.59
1586,V1432_Aql-1587.fit,48.93,0.12925111119460603,-15.56
1587,V1432_Aql-1588.fit,48.92,0.13277963292833575,-15.66
1588,V1432_Aql-1589.fit,48.63,0.12976326763556922,-15.81
1589,V1432_Aql-1590.fit,48.32,0.13250941634370828,-15.95
1590,V1432_Aql-1591.fit,48.03,0.13369080769805458,-16.17
1591,V1432_Aql-1592.fit,47.85,0.13219971453462007,-16.19
1592,V1432_Aql-1593.fit,48.0,0.1300240531392737,-16.36
1593,V1432_Aql-1594.fit,47.94,0.1315303553043512,-16.31
1594,V1432_Aql-1595.fit,47.86,0.13321475090936732,-16.19
1595,V1432_Aql-1596.fit,47.83,0.13310196244719258,-16.3
1596,V1432_Aql-1597.fit,47.6,0.1282486090440704,-16.39
1597,V1432_Aql-1598.fit,47.44,0.12392206097603663,-16.33
1598,V1432_Aql-1599.fit,47.33,0.12581439702830266,-16.46
1599,V1432_Aql-1600.fit,47.36,0.12915846063320202,-16.56
1600,V1432_Aql-1601.fit,47.33,0.12928810897775933,-16.41
1601,V1432_Aql-1602.fit,47.34,0.12667015958487554,-16.47
1602,V1432_Aql-1603.fit,47.16,0.12948864552367195,-16.69
1603,V1432_Aql-1604.fit,47.12,0.12845124228510044,-16.68
1604,V1432_Aql-1605.fit,47.07,0.1280742794525326,-16.72
1605,V1432_Aql-1606.fit,47.12,0.12748254382800128,-16.75
1606,V1432_Aql-1607.fit,47.03,0.1279652713866345,-16.63
1607,V1432_Aql-1608.fit,47.12,0.12774361371975426,-16.86
1608,V1432_Aql-1609.fit,47.41,0.125668254432444,-16.53
1609,V1432_Aql-1610.fit,47.52,0.12529768047133485,-16.41
1610,V1432_Aql-1611.fit,47.49,0.12317501009472227,-16.76
1611,V1432_Aql-1612.fit,47.37,0.12746399320234528,-16.75
1612,V1432_Aql-1613.fit,47.56,0.12951516242380123,-16.73
1613,V1432_Aql-1614.fit,47.62,0.12731375450006963,-16.65
1614,V1432_Aql-1615.fit,47.5,0.13202262239964585,-16.83
1615,V1432_Aql-1616.fit,47.67,0.12581329112790868,-16.88
1616,V1432_Aql-1617.fit,47.76,0.12700403178268072,-16.97
1617,V1432_Aql-1618.fit,47.9,0.12654270167545817,-16.99
1618,V1432_Aql-1619.fit,47.74,0.12567295644222415,-16.92
1619,V1432_Aql-1620.fit,47.65,0.12613949223119547,-16.94
1620,V1432_Aql-1621.fit,47.43,0.12907070614671484,-17.05
1621,V1432_Aql-1622.fit,47.27,0.1315775037111579,-16.99
1622,V1432_Aql-1623.fit,47.33,0.12590500376944552,-17.14
1623,V1432_Aql-1624.fit,47.15,0.12876633983258395,-17.24
1624,V1432_Aql-1625.fit,47.07,0.12738498025938982,-17.36
1625,V1432_Aql-1626.fit,46.92,0.1277962592026126,-17.48
1626,V1432_Aql-1627.fit,46.93,0.1291381701903067,-17.37
